row_id,subscription_id,user_id,subscription_type,start_date,end_date,created_at
b8b9f595-7cb1-414c-904a-ad152b98e45c,2239,3669,Student,12/11/2021,12/12/2021,38:49.1
9142ceb8-d6de-4454-8ed7-58a237fbd6f4,2240,2430,Student,30/06/2023,27/12/2023,42:18.6
6434d4d5-cbba-499f-bf8f-fb8c9a345675,2241,10125,Student,01/10/2022,30/03/2023,16:32.6
63b47711-97dd-4dd1-90d5-e25bbf2c94c1,2242,6493,Premium,18/03/2025,18/03/2026,49:30.8
de105d5d-0a58-4d47-9893-a52b7e0b0c76,2243,2101,Family,17/09/2022,16/03/2023,29:46.2
4120ad90-0b57-4a85-8497-5ef5c5ace946,2244,1247,Premium,14/09/2019,13/12/2019,39:59.2
af81dbc7-a239-40ac-870c-35e14c21c662,2247,2566,Student,01/10/2020,30/03/2021,43:35.8
5049a917-0d6c-4abe-9135-a1e418435db8,2249,8713,Student,15/04/2021,14/07/2021,03:18.1
b036011f-aeec-42cf-8d91-6d5e7ace3a92,2250,3019,Premium,05/04/2021,02/10/2021,36:20.2
2e4d8a79-22ca-4efd-92bd-b1a34462b178,2251,6175,Student,12/01/2023,11/07/2023,19:43.3
62d17e48-0e90-429c-aebc-51020acaf740,2252,2213,Student,23/05/2025,22/06/2025,54:56.3
05ca5358-afee-4abc-907e-d8b783e86482,2253,10690,Family,07/05/2022,05/08/2022,38:31.0
0d0fa52e-9d97-4453-89c0-b95b2de173f3,2254,290,Student,19/02/2024,17/08/2024,11:48.5
0b2038a5-374f-420b-97ed-c65c43618047,2255,19,Student,07/05/2023,06/05/2024,48:44.6
eff8073d-d2a9-42aa-ba42-9c3e97e9d7e9,2256,1640,Student,13/05/2022,09/11/2022,25:44.9
9ec739e7-98b4-42a1-ac90-cdf9ed8be449,2257,8858,Premium,29/01/2023,28/02/2023,09:36.4
134bcc40-5a3f-4ec1-892f-16dbd93dc2c3,2258,1740,Family,22/06/2021,20/09/2021,12:27.4
dea36e16-5c72-443a-92a4-a6c2fe47e097,2259,854,Student,07/05/2024,05/08/2024,08:10.4
bc776e0d-13cf-4038-bfa0-987b0b5611a5,2260,4354,Student,28/10/2023,25/04/2024,44:39.9
304d3bc5-f5ca-4eda-8f6b-f0b94cdba6c1,2261,5694,Student,31/08/2024,31/08/2025,56:22.3
6963079e-c7e7-41fc-8b44-74a35a291072,2262,6359,Family,06/01/2022,05/02/2022,13:45.8
e10d2a9d-f579-468a-81ec-e22d8c07be92,2263,2044,Premium,05/12/2021,04/01/2022,41:50.4
a329fa96-2cc4-4e46-92e4-164081b4c25f,2264,5812,Student,10/12/2019,09/01/2020,45:06.7
3bf57da5-431c-4b63-96b7-baf8358492bd,2265,4134,Student,01/07/2021,01/07/2022,00:24.1
c1711484-f892-4178-8563-849f714d8eb7,2266,2177,Student,01/03/2021,31/03/2021,04:56.2
8b332219-3eee-47aa-96e6-ccebbef43b65,2267,6292,Family,19/08/2023,18/08/2024,31:44.3
aca5ef23-7938-4d50-b6b1-93ff459721bd,2268,3458,Premium,20/03/2020,19/04/2020,34:58.1
2bad7be9-361b-4bc4-94d8-e1b437af6de8,2270,2094,Family,25/03/2022,23/06/2022,59:22.9
fc7ec8b6-756b-4e67-a613-e066719e11ce,2271,10527,Student,19/06/2021,19/07/2021,16:03.6
8e7f1f83-d7cf-45c1-96a1-6485495da6b9,2272,1043,Student,16/03/2023,14/06/2023,58:27.9
e7a23615-72a7-48a4-b6b6-08e04336ce00,2273,8153,Student,24/01/2020,23/04/2020,28:53.1
754f4cc4-625a-452f-ad6f-a35a7040f60c,2274,6565,Student,08/07/2021,07/08/2021,13:26.8
f9db7526-5585-4cd6-addd-141f39e324a1,2275,6086,Student,02/11/2021,02/11/2022,19:02.4
29f36f92-5941-405b-8194-8aa94cad965d,2276,5133,Student,04/06/2021,02/09/2021,52:40.6
40902b8f-ee2a-41fa-a4dc-63b506fab5c5,2277,72,Premium,29/12/2021,29/03/2022,43:00.3
60c42fde-58c3-43c3-b133-dd489e6f0d36,2278,4385,Student,06/08/2021,04/11/2021,24:50.6
4ed25781-9fcd-4a4d-b1cc-5cf7eea15b23,2279,2350,Student,17/10/2024,15/01/2025,58:52.4
5b5bfddb-15e3-402b-abf5-97fe646c80eb,2280,946,Student,16/11/2020,15/05/2021,29:19.1
02c5cc69-58ee-4631-9afd-b7b6ec701cd0,2281,7595,Premium,02/07/2025,29/12/2025,54:00.7
5be40c71-17a1-4963-9e7a-19413d67368e,2283,3727,Family,05/04/2024,02/10/2024,44:03.8
ab787fb3-bc77-4b60-bffd-2d066044e130,2284,6039,Family,07/09/2022,06/03/2023,17:56.2
e1cbc2a1-9b02-4879-a432-9982e151087f,2285,4322,Student,30/03/2022,30/03/2023,44:51.2
59d158b6-22cd-4f95-a1f5-96b5ccb8b9d5,2286,9228,Premium,25/05/2020,24/06/2020,35:59.1
b90274f0-30f0-4e8f-a0d2-e5adccbe5bf6,2287,77,Student,29/02/2024,30/03/2024,06:38.4
ab88c681-b67b-4edb-bb6d-a3b393ae911d,2288,10795,Premium,14/01/2022,13/07/2022,54:19.8
3b49c859-1ec4-42ea-aa2a-a4d4f18b71dc,2289,2480,Student,07/11/2020,07/12/2020,53:48.2
6e312e02-89ae-4262-ba46-e8ff02851f28,2290,5802,Student,11/08/2019,07/02/2020,03:08.0
a7eb90f5-3b8f-4827-a3a7-fc7d84b07baf,2291,10810,Premium,11/02/2021,11/02/2022,36:33.3
7a402eb0-12c8-488b-bd1b-eead02e50257,2292,7790,Premium,22/11/2024,21/05/2025,08:04.7
2c936621-073d-4ff9-a8b0-132ea0eb962a,2293,10405,Student,28/10/2021,28/10/2022,36:52.6
839e5093-c4f0-4fd4-8535-25eabcdea05d,2294,1283,Student,01/09/2023,30/11/2023,45:18.7
26e9deab-cfcc-4491-8c60-683fa38f56eb,2295,1400,Premium,16/02/2022,15/08/2022,25:00.7
27ca37ab-cbd3-409f-86cb-61674826892c,2296,3633,Student,17/08/2020,16/09/2020,49:07.5
7c8d1282-e683-4f10-b936-cb51d7f1b2e5,2297,1471,Student,02/10/2022,01/11/2022,00:30.6
5daa3b26-d25c-4338-a3c5-b3393a64e8dd,2298,3602,Student,15/08/2024,13/11/2024,34:05.6
49e96198-06d3-49c0-bada-5dce226efd1f,2299,6481,Premium,01/05/2024,28/10/2024,14:25.9
83d1a93b-5223-461f-a69d-599e78260157,2300,10682,Premium,22/03/2024,22/03/2025,50:45.5
6b7c5fec-a09f-4db0-a196-83b6baf7cb99,2302,4553,Premium,20/12/2020,20/12/2021,03:42.3
cfaa1759-435b-4c4c-8a47-a09dee0c9915,2303,5522,Premium,13/08/2024,09/02/2025,41:53.9
9ddadfd9-3860-4dc0-9308-204a566cb9e7,2304,6976,Premium,05/08/2020,03/11/2020,25:57.4
26f3173c-30c4-4a9f-80d3-2a14c0b7a75b,2305,1440,Premium,18/11/2020,16/02/2021,04:40.8
d6a99146-e641-4308-b9de-669c9afa0984,2306,7683,Premium,05/08/2022,04/09/2022,09:16.2
1b2e1262-cdbc-4349-9095-a6f14c39d52b,2308,7237,Student,14/09/2022,13/03/2023,29:51.1
f0522e78-e48e-418e-b411-b92cdb33ce84,2309,5515,Student,08/03/2023,07/03/2024,21:54.7
6bcad261-d084-4d1a-8b47-238693f2eedc,2310,4871,Family,19/05/2023,18/06/2023,50:07.5
714fc1cc-2573-4754-9d8d-022952c78405,2311,989,Premium,20/07/2023,18/10/2023,14:53.0
6111e031-2f16-4a44-bd9c-92a43afff0c0,2312,384,Premium,20/01/2022,20/01/2023,09:06.4
ef590681-b8fe-4e2d-ab16-aa64e7e79019,2313,4962,Family,22/09/2022,22/09/2023,59:21.0
7cf1b2ec-4253-417a-94d1-9deb110076c0,2315,2179,Family,01/09/2019,30/11/2019,03:28.9
6d9479fa-c8a9-48a5-81fd-19908ac9ea6f,2316,3189,Family,10/03/2023,09/04/2023,23:29.5
abd79a5f-bbb1-42cc-a2c0-862dec7a8044,2317,10814,Family,30/03/2022,30/03/2023,47:38.0
4cefcbb5-093f-463b-a205-163eda2bc2ba,2318,6062,Premium,23/09/2020,23/09/2021,46:51.2
771dad21-6d8e-4c61-a51c-4f11b707d8f4,2320,3029,Student,30/10/2023,29/11/2023,48:37.8
70b0ffff-13bf-4d60-8656-18b959ca3e98,2321,8610,Student,22/02/2020,23/03/2020,34:00.0
2317df90-a4db-42eb-aa62-1a879efa1ea5,2322,7349,Family,18/09/2022,18/09/2023,01:55.2
0642f0ff-9d94-4b9d-b352-88a899b4918f,2323,3055,Premium,12/12/2024,10/06/2025,05:58.4
980ec3cb-d4d9-403b-b676-952f19656731,2324,4584,Student,16/11/2024,16/12/2024,23:48.5
18fffb62-b888-4c56-861a-1601bf5746dc,2325,1738,Student,04/04/2023,04/05/2023,05:06.5
4d15dd4a-73cb-450a-a6cb-90be64689903,2326,1360,Family,23/05/2023,21/08/2023,22:10.3
9c84e727-fb2c-4c94-bf48-c57c27aaa99d,2327,3732,Student,14/11/2024,14/12/2024,27:18.4
6962363e-9ba4-47aa-8c95-2a889f3c51fa,2328,754,Premium,17/06/2022,14/12/2022,44:56.8
2b513c29-0e67-40d2-a379-7c6e78a02b6a,2329,2793,Student,16/04/2021,13/10/2021,57:31.9
312c8266-05f5-4dd2-9189-0aa7affe46da,2330,6741,Student,17/04/2025,16/07/2025,58:26.8
098888d1-b695-4bfd-bdfd-097775e15b28,2331,4136,Student,06/11/2021,06/11/2022,21:45.0
9b0109e9-49df-4446-9f3e-fbabc0baf29a,2332,1104,Family,29/02/2020,30/03/2020,54:28.8
b55aaa58-2ec5-4ac4-a3d7-651f659b9e98,2333,7449,Premium,15/03/2024,14/04/2024,09:05.5
1722cefe-22d6-4787-81c3-f93b17db3cc9,2334,5928,Family,19/04/2020,18/07/2020,15:45.5
d170db8b-cf44-44d6-b6e1-9f764e3aecf6,2335,5307,Student,24/09/2024,23/12/2024,00:43.2
51222de5-8380-4527-80c1-264773c0b1a2,2336,4041,Student,20/04/2023,19/07/2023,58:42.4
79510a78-f1a8-4629-b8ea-99be778a5af3,2337,6031,Student,04/09/2023,03/09/2024,12:42.3
24ac906a-a75e-419e-b764-a45d126ce8f5,2338,2203,Family,13/01/2022,13/04/2022,31:25.7
34b64aed-489c-42d7-82bc-e55719968f6b,2339,2876,Student,23/04/2025,20/10/2025,43:22.2
cbf6d218-561d-4d5d-9a7c-3a1c7c5522a0,2340,4140,Student,07/12/2023,06/12/2024,27:09.2
00e90a11-c8bf-4a13-8fc6-972c5204d186,2341,5288,Student,09/04/2023,06/10/2023,06:53.4
7de8daa6-d840-4160-87b9-29264384f436,2342,3434,Student,08/09/2020,07/03/2021,24:58.7
ec795b03-64e9-4fc6-931f-d6208867c7a6,2343,4296,Premium,17/07/2023,15/10/2023,10:34.3
9a5fce26-eab7-4b21-9de3-e4ffcbd80c10,2344,5569,Student,09/12/2020,07/06/2021,40:59.4
032545c1-4227-4091-823c-5ba8475d840f,2347,9845,Premium,10/10/2024,09/11/2024,54:01.8
a0b8c476-4aa6-41a4-888d-9dece6b58ccc,2348,7763,Student,30/04/2023,27/10/2023,18:54.5
c64a7264-703f-40c6-916c-98a5fdfdb6df,2349,10386,Premium,07/04/2022,07/04/2023,39:20.5
eea291cf-1aca-4799-84e4-29dc7c3cee86,2350,7081,Premium,23/06/2020,23/07/2020,16:09.5
f58c9a41-58ed-4060-832e-6103c0554703,2352,8481,Premium,24/01/2021,23/07/2021,35:03.8
bdfbb68d-485e-46ff-a010-5baad275d86b,2353,9295,Student,02/07/2023,30/09/2023,57:51.8
ad74d593-0033-4662-a616-f878fc67146b,2354,3284,Student,04/01/2020,02/07/2020,48:11.1
012f9c36-032d-416a-99f8-81233759b8f9,2355,7279,Family,02/03/2025,02/03/2026,12:32.0
8d5066c8-cf87-4391-8cce-f5279d513d66,2356,8164,Premium,23/02/2023,24/05/2023,03:07.0
db723e6b-6bd6-4e67-b012-46723c393d0e,2357,6722,Student,20/01/2023,20/04/2023,53:43.3
25b32419-6299-49c4-9798-3cd79152b926,2358,3428,Student,22/08/2022,18/02/2023,07:26.7
e4239566-e47f-4588-8665-eada1726a890,2359,6207,Family,28/03/2022,27/04/2022,53:08.8
a99ef6b6-9b55-4d3f-a79f-7e5e6a75e0e1,2360,268,Student,05/12/2021,05/12/2022,54:39.3
6f027b08-fd51-4688-8369-784d9c430213,2361,1189,Student,15/07/2019,14/07/2020,51:11.9
028ae20e-e36e-4b3a-a453-9fdb4f6b7203,2362,7689,Family,04/10/2024,04/10/2025,42:21.7
fec6ed95-590b-43ec-abb7-b11e5cc85535,2363,1673,Student,23/02/2023,24/05/2023,23:50.5
d25aef94-c809-41c0-8471-a511bbe27949,2364,9638,Student,06/02/2020,07/03/2020,04:35.7
0524b3c1-af57-47ad-8ce4-66057cd9e522,2365,2994,Premium,01/08/2021,01/08/2022,25:30.1
25a2078b-9849-41ea-9530-35294347a5a0,2366,4732,Student,14/01/2023,14/01/2024,12:31.4
bede5604-af00-4ab5-b25f-bbae2205ea5f,2367,5039,Student,20/10/2022,20/10/2023,37:52.4
08da62e1-366e-4d8b-95be-280e8ec9f073,2368,7388,Student,19/02/2023,19/02/2024,46:01.0
e2411128-c6b6-42ed-9401-d749e0c0a8ca,2369,37,Family,02/11/2022,31/01/2023,55:32.9
8b760a6b-5089-480c-9ff5-fce08ee0d370,2370,654,Student,11/10/2020,09/01/2021,59:36.1
dfb555f8-747b-4d38-8815-5b27b3e9f98d,2371,2532,Premium,17/01/2023,16/02/2023,11:26.2
0e1b36f5-c2a9-4924-af01-ad021e8cc6b0,2372,1035,Family,06/05/2024,06/05/2025,40:10.8
c13ca3c9-ec70-4b87-9d43-a0be29bd3739,2373,5692,Student,18/01/2023,18/01/2024,41:52.1
0a5a7c96-6a60-4345-84ec-2d1bcfb608bb,2374,2456,Premium,24/08/2022,23/09/2022,32:15.7
3b09da58-cf64-423d-966d-504496d1de94,2375,6940,Student,26/02/2024,25/02/2025,13:37.2
f22da743-646f-45aa-a16f-f157f01bb50b,2376,6649,Family,09/10/2020,08/11/2020,31:00.3
52038603-7d38-4c69-b350-fc4c36cc9986,2377,8966,Student,06/09/2023,05/12/2023,47:50.7
13214fbe-dd9d-4bc4-a645-451b03ce8444,2378,9678,Premium,21/10/2019,20/11/2019,11:38.1
52a2433e-169c-4252-850b-780b49e57fc3,2379,7899,Student,19/05/2023,18/05/2024,39:25.9
1b211463-0101-4a78-be12-aa8213496ece,2380,9983,Student,27/09/2019,27/10/2019,48:42.7
e9f9fed4-83cb-484b-9316-ab91f146a048,2381,6843,Student,13/05/2023,11/08/2023,39:00.6
5e390042-155f-410b-b07b-aeec78e5d9fe,2382,2569,Student,11/07/2020,09/10/2020,07:09.0
625e0496-0300-45ee-825e-c6c93809dc45,2383,10543,Premium,03/09/2019,02/09/2020,25:06.2
131c7b15-2d64-4246-8752-95eb556491df,2384,9098,Premium,10/01/2023,10/01/2024,22:16.5
94f37916-188e-4e7b-a3c4-19e1375b05ac,2385,8282,Student,25/12/2023,24/01/2024,51:02.0
d2ed0f9d-90c0-4155-b250-146ce473ca37,2386,7716,Family,21/09/2024,21/09/2025,50:05.8
74e3a927-f212-422d-994d-1e492f4afcea,2387,5535,Premium,29/07/2022,25/01/2023,38:08.3
7f06bfa2-abe3-4df8-9134-55acbba7682d,2388,4013,Student,17/06/2024,14/12/2024,34:29.7
c40dbd49-c35a-412d-9a47-ac5b4fc18542,2390,3340,Student,02/03/2021,29/08/2021,04:39.7
36298e3c-4b4e-4e92-a03b-707deeef9ad3,2391,7786,Student,14/08/2024,12/11/2024,06:54.6
0ea5d91b-8a8c-41d6-a881-69fe386d3fbb,2392,2396,Student,24/10/2021,24/10/2022,26:28.5
0625b3fd-5980-4326-8975-b5639bdbce70,2393,5509,Student,09/01/2024,07/07/2024,24:05.5
79ad107c-e396-44ba-a88a-3f6335613d8d,2394,133,Premium,07/01/2025,06/02/2025,28:23.3
db97f207-5392-4de1-95d9-c8a65d9dbd18,2395,4168,Student,10/04/2021,07/10/2021,39:39.0
61428144-575d-480e-bd20-371ddcaa0f99,2396,5090,Premium,26/04/2021,26/04/2022,52:25.7
bc0ee2d9-f3c7-4fbc-9620-756f89d56777,2398,6960,Student,01/07/2022,31/07/2022,13:19.6
4ad07119-d60b-4596-9e0c-5f6bcc9c5a02,2399,6118,Family,15/07/2021,15/07/2022,53:28.9
c020cd91-657c-4880-a42a-2f508598d246,2400,1747,Family,13/03/2024,13/03/2025,58:21.5
b1bbcbb1-5c3f-4842-97d5-e2391f606511,2401,5448,Student,21/08/2022,20/09/2022,08:49.9
92ada5c0-46f3-4f56-927a-67012cb2d4f8,2402,4646,Student,17/08/2024,17/08/2025,11:54.0
89ceaf50-7ef4-4352-bb06-de4ba3ca4d7d,2403,10785,Family,10/07/2025,08/10/2025,42:00.7
a09cf6f8-6cc0-4528-b57e-75b62984e031,2404,6664,Student,13/12/2019,12/12/2020,58:17.9
83341aaa-8282-4de4-a652-62ade023801c,2405,7021,Family,20/01/2022,20/01/2023,43:08.6
898ef0dd-01a3-4f75-afa3-f427fbfde8d6,2406,10729,Student,19/07/2024,15/01/2025,48:37.1
34d05faf-9215-40d7-92e6-2dd04107bcf3,2407,715,Student,07/11/2021,07/11/2022,11:03.5
9548c3b6-3702-4dff-b80e-c9fa999861f1,2408,2948,Student,22/01/2020,20/07/2020,36:21.0
24692608-b742-44c1-b6f2-b5a707f308a9,2410,1034,Family,10/05/2023,06/11/2023,32:16.8
6cefc96f-13a7-46e4-8e61-1726b2d14b5c,2411,3130,Student,21/05/2020,20/06/2020,25:16.8
d322de31-b74a-4f09-8286-b728685a3be3,2412,9088,Premium,12/02/2022,11/08/2022,07:46.0
2664cd1a-658b-4feb-b855-eb10fe4ee333,2413,3926,Student,13/04/2022,10/10/2022,22:35.8
f9f11e90-b2f9-4e0b-950b-edccbe0a528c,2414,9985,Family,24/01/2022,24/04/2022,18:56.7
4111b2c5-4f88-4904-b592-44358883a1d5,2416,7520,Family,24/09/2024,23/03/2025,10:27.6
0742ca9b-388c-4fa5-8cbd-d5da4c823f86,2417,4848,Student,24/10/2021,23/11/2021,25:09.7
42ee46a2-dcce-4ca5-998c-404c2c8b2672,2419,6676,Family,05/10/2019,04/10/2020,06:17.7
c50d0867-763d-4bd3-9773-56efe0e42c77,2420,10828,Premium,22/07/2023,21/07/2024,20:47.3
6df7bba2-1444-46b7-a388-0dd71f90c196,2421,4637,Student,30/01/2024,29/02/2024,20:47.3
74cd6de2-624e-4296-9817-430bf2e53619,2422,9918,Premium,15/05/2021,14/06/2021,44:36.5
2781ad9b-bd81-4876-96b7-4aa5c192f3c0,2423,9052,Family,09/11/2024,09/11/2025,35:04.1
f7c56367-55da-4ab0-9a99-ab53608e643a,2424,796,Student,14/04/2022,11/10/2022,32:01.3
5251efaf-5242-47ea-9b32-bbaa1f5eaefa,2425,2849,Family,08/09/2020,07/03/2021,32:17.9
b8831446-1bf9-4aa4-90d4-047f98482d8c,2426,7564,Family,31/01/2020,30/01/2021,57:37.9
c2248a2d-2f54-40dd-b357-21f23675599a,2428,168,Family,22/02/2020,20/08/2020,13:19.3
5fa28cb2-9c0d-4e5f-899c-a1987db6f5c1,2430,732,Student,06/09/2021,06/09/2022,51:27.2
04aeb22f-9d96-401b-88f9-cd26727aa079,2431,3192,Family,02/11/2024,31/01/2025,51:06.0
205f7aeb-f8d4-4042-a7fc-8d21e2b8bc38,2432,9588,Family,10/07/2021,10/07/2022,54:17.7
888b5e98-2e0c-4266-a605-650ae3c630f9,2433,9687,Family,23/10/2024,21/04/2025,30:06.4
c2ee0fd4-bca1-4556-872a-67de6c6e4488,2434,6000,Family,02/12/2023,30/05/2024,17:03.9
acf3270b-ff64-4f0c-aa9b-bc749e6fdf52,2435,4103,Premium,26/06/2019,23/12/2019,04:38.9
fff0d5e7-278d-4b67-a784-c51c0fad48fc,2436,541,Premium,04/05/2024,03/06/2024,44:46.6
45fa2abb-c7b0-431f-b7ba-770671717d53,2438,2493,Family,22/11/2021,22/11/2022,12:47.8
93cdb947-bbd8-466e-9074-8b6a1c267b38,2439,1407,Student,10/05/2021,06/11/2021,28:10.0
b2b3a5f1-468d-4738-b220-961670b4ab24,2440,1453,Student,11/06/2022,11/07/2022,12:57.0
c5ecfd54-e176-4b12-9c17-a88e9c2a8ba6,2441,1118,Student,26/01/2025,25/02/2025,20:52.0
694313e9-8ab7-4d73-b34c-a7a87f9085be,2442,6875,Student,14/05/2020,13/06/2020,09:27.3
f2ce6c97-6f1a-4be9-9d54-2a489f71bcb5,2443,258,Student,11/03/2023,09/06/2023,59:31.4
b68af61e-b175-4844-9fe3-1d1124936ea0,2444,2441,Student,31/12/2022,29/06/2023,38:17.8
cc6a1f6b-71e8-4c81-9ee9-2b8f8b6a8a94,2445,409,Student,11/07/2021,10/08/2021,49:05.5
1a46fdf2-a4e5-450a-a5be-c5f99c17f12c,2446,4612,Student,15/06/2022,15/06/2023,18:23.1
541212da-7684-4dcd-9e85-ecbf9e79bfac,2447,10245,Student,20/01/2022,20/04/2022,06:45.7
05cf1388-ac9d-4633-85cf-0aa5ea0a6a6d,2448,6763,Student,30/03/2022,26/09/2022,40:39.6
c97fc0c2-4b4a-4c4f-a8b4-051fc0d85249,2451,3903,Student,29/04/2022,28/07/2022,35:09.5
dafcf256-7c4e-4092-95ca-2d9549a5fd6e,2452,2210,Family,21/02/2024,22/03/2024,27:47.2
c7fae827-c4da-4931-b695-37dace69a9a4,2453,3835,Family,28/01/2021,28/04/2021,30:16.0
a80a00da-7967-4a68-9136-1b2be0b38545,2454,5092,Student,05/02/2024,03/08/2024,27:56.4
c545ce4f-8da2-4908-ab41-deed911f6a5a,2455,14,Premium,03/12/2019,31/05/2020,04:00.6
457246a0-a7a6-43f4-93e8-ebc95f77d22c,2457,3503,Family,21/01/2022,20/07/2022,23:07.0
ad5ab221-2016-487d-bf2b-712531f097d6,2458,5862,Student,29/10/2019,28/10/2020,30:57.0
8512080e-6f9b-4a03-a99c-df4ba1c1a60b,2459,2922,Student,24/01/2021,24/04/2021,20:58.1
5953532b-ca37-4f95-bc6a-154ca3b862ad,2461,6975,Student,22/05/2022,18/11/2022,13:09.8
59df95c7-e23a-4a1a-a152-f242746eeb75,2462,8969,Premium,10/08/2019,08/11/2019,05:11.1
c9a7604d-f31d-4eec-a96f-024f4dc6fe5e,2463,8903,Family,26/03/2022,26/03/2023,02:13.7
79ed71f6-4308-453e-a0c4-69419d22df70,2464,6732,Family,14/03/2023,13/03/2024,11:10.0
08f2fc30-89f2-4890-88e8-3cf14c131128,2465,6318,Student,21/09/2021,20/03/2022,57:10.4
bc9dd681-91cf-4745-9b68-7d0b3cf8cf4b,2466,4963,Family,07/09/2019,07/10/2019,15:47.0
54c62217-b1f2-4b57-aa35-e4fba6512673,2467,1456,Premium,06/08/2019,04/11/2019,43:41.7
112f0b10-bbf3-4936-8bda-76a0214e4ccb,2469,5636,Student,04/04/2024,03/07/2024,36:03.1
94cb5bb0-d65c-41cc-b513-b9fb9f6a5bca,2470,6587,Premium,17/04/2020,16/07/2020,18:48.6
fd939f3f-be16-42ee-b89d-12b5a6819ec0,2471,5918,Family,07/12/2020,05/06/2021,21:47.4
7e2d46e6-7152-4e06-9d90-9323565dd097,2472,4046,Premium,06/10/2020,05/11/2020,43:14.4
bbec8e14-fe4a-4683-817f-5b07f148b80a,2473,1816,Premium,25/06/2024,25/07/2024,27:38.5
7278ed84-7e10-4d64-909f-86218c47165b,2474,1476,Premium,17/12/2020,16/01/2021,39:46.4
cf995f76-e8d0-478c-90b8-4c5fc35d1e1a,2475,3097,Family,08/01/2022,08/01/2023,58:24.7
7a493488-d6e3-4ad4-b529-e845dfaae080,2477,4166,Family,31/12/2021,30/01/2022,39:52.6
30c44cfc-2734-49f3-8d64-8da0c775590f,2478,4114,Student,25/11/2020,25/11/2021,08:08.8
720d5006-89de-4e49-b90f-f582cf863d92,2479,1149,Premium,27/07/2020,23/01/2021,41:18.7
8697d48c-211d-49e5-817b-ab6bd653db5a,2481,1097,Student,11/08/2020,11/08/2021,39:02.4
ff22aea4-e353-4949-a834-4e0625bce798,2483,2446,Student,11/04/2023,08/10/2023,19:35.2
17a50160-03d1-4f0b-b300-222984a164e2,2484,9510,Family,28/07/2020,24/01/2021,16:26.5
77fd5c2f-d65e-4f71-859a-3c899670e363,2485,4845,Premium,05/05/2023,03/08/2023,52:47.6
37304334-c19f-47c2-9e83-ea2d76e350d1,2486,9869,Student,17/05/2020,15/08/2020,27:26.6
c6c6911f-abd1-4241-99af-d24678b11c0d,2487,9471,Student,18/04/2021,15/10/2021,38:48.8
7943c152-aa71-45aa-aa15-ff63c01e9dde,2488,4482,Student,27/01/2023,26/07/2023,25:11.9
43679d56-fc3b-4b42-8cd3-eb58da3a9baa,2489,2051,Student,12/10/2023,11/11/2023,17:58.3
2595dde7-c088-4ef6-abfb-fe24553cfa08,2490,5086,Student,05/05/2020,01/11/2020,07:32.7
e12c718e-24d3-426c-ba20-b4c88155718a,2491,2485,Family,23/08/2021,22/09/2021,41:58.8
1146f448-2785-453a-ba22-b7d55b3421fd,2492,7351,Student,01/04/2023,01/05/2023,02:55.3
17bb24b6-3561-48a7-bce3-94226a8b690a,2493,1021,Student,13/05/2024,11/08/2024,29:12.2
981baadc-6d1a-4287-9e73-13e222119e31,2494,9503,Student,13/01/2022,12/02/2022,43:54.6
41a9db17-b1f1-4843-82f7-fe574bfbf94a,2495,10463,Student,05/01/2021,04/02/2021,34:33.6
c3755db3-7ec1-46c8-b475-8209b4c5d539,2496,5355,Premium,01/11/2021,01/12/2021,20:04.5
34c8142e-a661-4e13-b04e-ddcfd22f5eb7,2497,2434,Premium,07/07/2019,05/10/2019,13:26.7
9655c807-4f06-478f-b691-a0cb2dbf7ba9,2498,9288,Student,23/02/2025,22/08/2025,34:49.2
a4b5f90b-7fe1-438c-ba59-0f836eb68fff,2499,10772,Student,06/04/2020,06/05/2020,10:48.5
00958d84-caf6-4653-850d-a2fa254ad9aa,2500,10661,Student,18/08/2022,17/09/2022,20:39.5
24309957-a44e-4e2a-a928-651000144946,2501,3853,Student,12/04/2024,12/05/2024,28:11.1
f47a45f0-5dc3-4c71-a757-7c09e90cc39c,2502,5967,Student,24/10/2023,21/04/2024,36:13.6
b31f27de-7c5e-47d0-8cc5-4d575d872f29,2503,1368,Family,10/05/2021,10/05/2022,50:51.9
e28aba93-8e24-47aa-8878-524b5731b2a0,2504,3700,Student,08/07/2019,06/10/2019,15:01.8
4e88c79b-988c-4943-b864-6ec723c10316,2505,7014,Student,20/09/2021,19/03/2022,55:20.9
e833bdb6-07dc-4de8-8d8f-89a71f271254,2506,4915,Family,13/04/2021,13/05/2021,42:36.8
e2b20b47-1042-4e2f-89bc-2138e548f30b,2507,1359,Premium,12/04/2023,11/07/2023,29:58.4
61a57f8a-a69b-4e3f-b301-c905af751aa3,2508,1358,Family,17/06/2022,14/12/2022,12:29.4
4b716d28-81c6-467d-9398-0c197805b595,2509,2312,Family,30/07/2021,28/10/2021,42:08.1
da809b57-6257-4a59-9ac4-3476b226631c,2510,5941,Student,26/10/2023,25/10/2024,38:37.6
49e30f6e-f74a-41fc-a209-3e4513705092,2511,516,Premium,07/01/2021,07/01/2022,03:31.9
16674092-3a83-4735-9789-fc802f75a509,2512,393,Family,11/11/2020,09/02/2021,40:53.5
8f3ab5dc-5d97-4c59-8b0d-2d251640bef4,2514,3014,Premium,12/09/2022,11/03/2023,02:32.1
aef02fc3-9cdd-43f7-8b09-1398462d6975,2517,7634,Family,07/03/2023,06/04/2023,33:21.6
c58c5eaa-95ca-4b65-8166-2334e7c0f5a2,2518,3405,Student,19/05/2024,17/08/2024,15:15.8
