row_id,history_id,user_id,song_id,listen_date,created_at
61d23e07-6cb2-4934-96b6-601153b49eeb,3640,5423,4776,29:57.8,29:57.8
162d3f84-f820-4a9e-9f52-954d24531133,3641,1700,3971,04:08.9,04:08.9
10256460-aa4b-4352-8fa8-ac0d3786a279,3642,9355,611,24:38.1,24:38.1
30301fc8-8610-43b0-897e-18b846f25882,3643,4110,7922,46:23.7,46:23.7
9a47bc3d-fa01-4304-9cb9-e6d649a0e823,3645,1125,688,59:24.1,59:24.1
5a41026f-ea0f-404b-90f3-e5cee0eda897,3646,5226,2402,21:34.7,21:34.7
87d9080c-52d2-41be-9c65-be4b4fff51ab,3649,5745,2747,59:34.2,59:34.2
02df5a0f-9baa-4f7d-b4e1-251fc1fab3fd,3650,5109,8431,13:12.4,13:12.4
de9f001b-3fd2-408f-a31e-8a5e2e2ac22f,3651,2439,2937,01:33.5,01:33.5
1d781f09-4d00-4750-9fce-2501aa362507,3652,3309,9158,44:53.3,44:53.3
07b234fb-657e-49a6-8236-e1804124da3d,3653,9613,2992,04:05.5,04:05.5
a831d49a-d65b-4dc3-a34e-86817e9931d5,3654,456,1552,05:02.6,05:02.6
e6800b35-dc72-446d-8e64-0020afb3ca1f,3655,6909,9242,44:21.0,44:21.0
f7eb2b94-4fbe-4e8f-ac75-dcc56d3f0ec8,3656,7544,5107,02:15.9,02:15.9
1657334e-7b87-4492-ab2d-d2a752f3d473,3657,7184,10,26:38.8,26:38.8
88d048a9-e463-4da3-87fa-514e84f46030,3658,6917,8657,42:57.7,42:57.7
839330ee-7c51-468c-97eb-de299054212c,3659,9737,3055,14:39.5,14:39.5
d35e8e45-3616-4268-b9a1-877a6e4b0445,3661,7621,1601,59:37.4,59:37.4
34c3825e-7111-4f7f-8875-70964e91a6a4,3662,4480,8955,42:33.6,42:33.6
4426a928-25b4-46d4-a762-8658fee94465,3663,2379,1403,49:02.6,49:02.6
2ffed97b-0720-400b-9d7b-08faa5f29c9a,3664,8056,2570,37:34.1,37:34.1
d467b0d0-77ce-44df-b8ac-ef09d7c16309,3665,5284,3544,01:56.8,01:56.8
2b687beb-1153-47df-8c21-ad8deb7b9f36,3666,6287,3608,51:58.2,51:58.2
d417b3ce-9502-40d7-9654-8ee086ea8647,3667,693,659,36:04.4,36:04.4
57bf468a-f264-4ad2-9f88-fa6ed1f04632,3668,7976,3277,26:24.7,26:24.7
90cea227-b201-45ab-832e-9ba424c30949,3669,7744,7130,24:03.2,24:03.2
5968490a-9a60-4014-a7ee-eb160ff03379,3670,10725,8135,47:33.1,47:33.1
7e35b274-4bc7-4a6c-961d-efe1fe8e7fd7,3671,3991,3571,24:58.3,24:58.3
868c42c6-d83f-471c-8014-590f1a61b7e6,3672,3092,5204,43:36.9,43:36.9
88251343-e827-42cf-9e19-ece83993dd7c,3673,4425,1267,32:27.7,32:27.7
8f6a6356-c2c2-48e2-a577-42d211900290,3674,3641,2870,32:33.3,32:33.3
3d1884ba-f6b1-4116-b475-3d1cc3c06a52,3675,10663,5942,31:10.4,31:10.4
74d334d5-c008-480d-86b1-20bb3b4db04b,3676,4811,5076,52:56.7,52:56.7
923a1106-d0d7-41b2-8359-44472bc6baf8,3677,8738,5230,27:42.5,27:42.5
b2282125-04b7-4395-bf28-a92e29a0f9b5,3678,2533,4977,55:09.0,55:09.0
2c84d15f-766d-4d3e-8c53-48882dbd3738,3680,1738,5734,16:00.5,16:00.5
eadfc039-ecf6-480a-9591-4404930ceff8,3681,8957,4854,26:34.3,26:34.3
76138431-d493-4103-9da5-b672146567a9,3683,7849,1221,27:04.9,27:04.9
105b54e7-3fba-4a29-a649-fe572c8e8330,3684,6358,7940,47:29.4,47:29.4
4e5cc338-91d5-4d75-9640-22795e32e06a,3685,872,8179,42:40.2,42:40.2
61e30c20-040b-4b93-8942-fc8eb5b26814,3686,5731,1179,27:48.2,27:48.2
c973784a-e021-4013-bb62-fd1e3cd6d841,3687,9119,8541,17:08.3,17:08.3
d5528dc1-c1bb-4c3e-9c6f-5b6a571d5f74,3688,7951,2782,20:59.4,20:59.4
7eb18bd6-bfbe-462e-a4a1-0eaf1a7faa62,3689,7519,25,47:39.2,47:39.2
ec0bf96f-3faa-4f88-84b5-06a5bf1ef714,3690,6239,8265,54:36.3,54:36.3
fd8a6d26-b226-4f9d-8298-b59d28a4e04f,3691,5342,3628,16:42.8,16:42.8
bd023dd2-e4ee-4091-8633-f9dbaf9e5257,3692,9533,7997,19:38.6,19:38.6
45e3be8c-9693-4c15-964b-3afbdd6f6940,3694,2136,3295,33:42.5,33:42.5
503d0949-2ba8-4a91-b223-1e65816721f4,3695,6031,6684,23:45.3,23:45.3
40610fd0-7c37-48db-89d5-4530226ed735,3696,6007,4713,14:59.1,14:59.1
f5aca47d-b641-4e12-b958-ba2754041fcd,3697,3413,4743,23:03.2,23:03.2
9491544b-cc40-4fd6-bdce-92796afc3da5,3698,4232,8747,46:30.8,46:30.8
c227436a-419d-4aec-a543-b360629ebf3a,3699,5699,3247,24:11.1,24:11.1
ff2db6a3-af4d-4093-abb5-04a2d007143e,3700,10256,3640,22:49.1,22:49.1
9191dd4f-a80c-4ef0-a279-8cb98f01c2e1,3701,2151,1187,31:51.8,31:51.8
49cf59bd-748a-4526-90b8-d7ecde044f30,3702,5844,5952,37:08.8,37:08.8
436fa129-f870-46c4-8b5d-8dde0a27c5e3,3703,6875,1738,28:07.3,28:07.3
fded311c-cef9-4fe4-8782-3bee51e7b194,3704,5845,7446,11:31.1,11:31.1
d70a21ce-c302-4915-91a6-8c138eaf58b6,3705,2069,5930,03:49.8,03:49.8
7b8ff341-6539-4b36-b5fb-08a21caa2909,3706,1267,5264,29:27.1,29:27.1
822a7822-0796-4dcb-93e3-6bc072453d27,3707,397,5177,58:16.9,58:16.9
4b2ac70c-5197-45a7-b296-e6ab344cf025,3708,8532,9137,12:59.0,12:59.0
6f677038-3729-4eb1-93c4-9547d3565393,3709,8091,8054,57:05.2,57:05.2
0ca82254-e89f-4e5a-9375-e46e7e91d637,3710,4179,6193,05:32.5,05:32.5
e725a725-6104-4625-8362-db0897f376d2,3711,6265,768,17:00.4,17:00.4
abae6ab4-e466-4517-b61e-257c8956c4a2,3712,4046,5891,29:32.4,29:32.4
17706beb-bb17-4b67-99dd-8cdfe7529c23,3713,144,5956,50:09.1,50:09.1
f03cfc5f-0fb5-4d9b-9485-86daf0f07df9,3714,8925,2657,04:57.9,04:57.9
e2d2aefb-59e3-4ba1-9483-e55767fa9b25,3715,3634,3489,06:10.3,06:10.3
9f820735-05c1-4a23-9454-5a4586dc3c8b,3717,3912,3795,46:31.6,46:31.6
11b2a1bf-733c-4ed7-9cec-b71a3ac29594,3718,1206,8915,47:37.0,47:37.0
860e8924-fca1-4c34-ad36-783364b79467,3719,2062,3887,29:13.9,29:13.9
00194c56-44b8-4f10-ab74-ab369fdaccfe,3720,4995,2042,11:15.1,11:15.1
1828951d-c193-4c51-9b87-3365df612b0e,3721,5769,4978,46:45.8,46:45.8
632c3feb-6fcc-4f20-899a-e1bbe0500c17,3722,10590,6800,46:10.1,46:10.1
c2f7b1e6-8142-4dd6-8171-e0f9a3d4b855,3723,8091,4790,38:16.2,38:16.2
be12a5ec-72c3-426f-80d1-f9f8e6a2a245,3724,7519,4313,56:19.2,56:19.2
376638b7-9f6a-4366-9652-31d4ced40550,3725,1803,7058,29:20.5,29:20.5
538a4374-435a-40b6-9219-a679faec834f,3726,6820,7543,22:05.4,22:05.4
7dd7457f-2db0-4a1b-9282-83d91fbb5999,3727,4121,7591,24:57.9,24:57.9
37a6627a-b8ac-44b9-b979-55ee7f7f6008,3728,4713,4100,24:04.2,24:04.2
67cb947d-07be-4b93-a6ac-3de1e69e1710,3729,3570,2374,00:32.6,00:32.6
9deaa281-6a69-4469-a625-7fdd9a1a350a,3730,9117,8237,53:32.2,53:32.2
98800079-8650-493b-bf98-8278feec5d29,3731,321,9206,39:44.6,39:44.6
af6d7963-71a0-4728-8692-3153f2094d95,3734,5493,5036,39:54.0,39:54.0
808a7e37-6603-49e2-94ab-82ce5408be02,3735,1509,2203,57:04.2,57:04.2
1120849c-877c-4092-ad64-8d7e1d125276,3736,6876,4515,40:59.2,40:59.2
599526de-335e-4181-ab20-ecdd63706f8f,3737,1312,4854,13:22.6,13:22.6
e65a9d6f-aaa7-47e4-b734-fb06d970a0f1,3738,6145,582,47:30.2,47:30.2
dbc2c5e8-4413-46e0-80b1-20baa2c6cacc,3739,320,4931,14:33.1,14:33.1
1484ec4b-f045-4fa0-bfe4-5b5ea7edc6de,3740,4183,7007,45:17.6,45:17.6
e3c4317d-1da2-4427-a31e-5e4babce4ba9,3741,6480,5286,03:17.0,03:17.0
490aa6ac-e378-4961-ac4b-c0b6705a14ab,3742,9642,5611,10:21.7,10:21.7
5c3a2c5c-c897-4a08-af9b-63d271806702,3743,9652,8999,42:50.1,42:50.1
0833c63a-3316-4a0f-8d2c-a652201ed32e,3744,2428,8786,27:20.4,27:20.4
a73aa033-8408-4948-a261-25674ec92f0f,3745,1919,8911,18:59.8,18:59.8
ba7037d9-19e6-4960-b690-46cb6df11b4b,3746,2020,7996,37:44.7,37:44.7
0c6f21d8-1b65-4936-80f6-f1cca96b7835,3747,2287,3608,22:42.8,22:42.8
47d05005-4b1f-4e69-b1c2-ce8e43f7ceea,3748,4198,6447,23:15.5,23:15.5
2cb66152-f79f-4f65-87a4-9330a72613fb,3749,3970,1207,05:56.7,05:56.7
4026be2b-dcc8-41db-b010-8c6118861fdf,3750,6944,9197,33:53.2,33:53.2
7eb5d959-bbc3-43a4-8493-1cc007fdc46b,3751,5805,2778,40:22.0,40:22.0
908d15c5-ec4c-4b0e-af30-3850e01dcdff,3753,6643,1995,48:09.5,48:09.5
ae55acbb-689d-4b97-b51b-567af50404a9,3754,4332,563,39:11.1,39:11.1
1ba28300-c6bf-407e-aab1-49e01ce70935,3755,9618,4999,36:09.7,36:09.7
52d3d3b8-f91c-4ee4-91cf-64b9e0217939,3757,1504,484,41:25.3,41:25.3
35974952-ddef-4182-81a8-90813a83892c,3758,4868,1453,54:02.4,54:02.4
476e40a7-f2aa-4e61-9357-38fa159eb20f,3759,908,3165,46:11.6,46:11.6
d2858f7f-609e-4189-8b0f-d201e65cdba4,3760,5806,6085,20:43.9,20:43.9
f42b708a-e2ab-4a5d-b53c-bf3c7a0c21ff,3762,166,363,22:50.7,22:50.7
dd57ea11-280d-48e3-8b80-2d4c00ff64bc,3763,9028,4284,20:57.2,20:57.2
d1f49b6e-45e6-4329-b95a-bd08ca30b3a8,3764,3085,2395,18:35.4,18:35.4
dca5f724-c43a-429c-9b57-29d60891ba00,3765,1361,8130,53:27.9,53:27.9
4bb97d73-648a-44a6-a8e4-30c03b507535,3766,5773,9346,57:07.2,57:07.2
bde8799c-e6dd-4bce-883c-b84c92c8a1c0,3767,1709,7043,59:55.7,59:55.7
bc31f680-0750-4285-977a-878d65cfbcfb,3768,551,8684,22:19.8,22:19.8
993f89b7-87fa-4194-b1c5-58c361272e4d,3769,3117,403,24:33.2,24:33.2
cf0902f5-4a6a-43e4-a6d1-29ab24534daf,3770,2598,5060,19:35.6,19:35.6
c8528c44-26f7-493f-be94-7eb02e0b2e57,3771,6286,4416,07:40.0,07:40.0
c3aa6614-0a49-42f0-913b-9f1c62fc1aea,3772,5071,6941,55:53.2,55:53.2
3d87859e-6722-4f67-a636-270ef5ee4e04,3773,5113,5040,07:07.8,07:07.8
401344f7-944b-4a2f-8953-980825e7163e,3774,3196,6018,52:29.4,52:29.4
b96d524d-68ef-460f-9d5e-dd10b0545a43,3775,5890,1751,13:42.2,13:42.2
40966c23-8765-44ad-96a3-8a9631d77a91,3776,1267,6892,16:42.1,16:42.1
9eca8db0-0af0-45da-8151-8e6557d62386,3777,7763,2325,29:09.5,29:09.5
d1b05a7e-23d5-45f1-a1a8-457aab87b285,3778,1923,4667,11:54.9,11:54.9
6dab1178-a076-43f9-996c-f9ee0fb451e7,3779,8136,20,53:45.0,53:45.0
9649e93a-8907-4ba8-a91c-86b48bec47b2,3780,1025,5170,58:42.4,58:42.4
6b47d3b7-56df-4d2b-8b3b-fdc86f854490,3781,5328,8373,22:51.4,22:51.4
3349a621-1016-4253-b49b-40ebd72bf300,3782,7292,6400,30:55.3,30:55.3
1789306e-dd1b-4859-a7ff-f197d6b7790a,3783,892,8689,45:44.7,45:44.7
0a34bc07-09bd-4004-a0a0-a90b03025d4f,3784,6283,6988,19:20.4,19:20.4
1311abab-e7d2-42dd-8ff5-b78d66796549,3785,1126,1029,41:54.4,41:54.4
4a44ae55-90b4-46dd-bae6-8c476386b098,3787,8586,6365,03:08.6,03:08.6
2e51e6ef-246c-449a-9667-d62e2037d669,3788,4218,8766,42:28.8,42:28.8
4cc9626d-d36f-4b69-bddb-1ebe93fb50d0,3789,374,6694,58:00.3,58:00.3
cb04a647-fd89-4f54-90b2-7ab78aca611a,3790,2517,7760,55:33.1,55:33.1
3b15227c-6459-4e39-af4b-3ea379bb44cf,3791,4973,9321,02:41.5,02:41.5
0247abc8-0292-4207-bef7-4703af421f43,3792,3201,1087,09:18.9,09:18.9
087f6693-1c17-46c1-8ad9-349e92d892f8,3794,3703,7006,03:21.0,03:21.0
35191e2d-05e5-4772-9b05-a06bc6615fcf,3795,2556,7466,22:16.1,22:16.1
56b0f4a4-a993-4c81-9ba0-85bb1f3a2249,3796,9216,7838,15:42.9,15:42.9
0124bd80-9eee-4714-bf97-2bb9299cb35a,3797,3832,594,28:44.6,28:44.6
e6b4c6c9-ca92-493b-b88f-af1d1478433b,3798,231,963,58:38.9,58:38.9
f41456d1-3fd6-4478-a313-356535b5db8c,3799,2768,726,43:16.4,43:16.4
c2490d33-e1a6-4e36-b3e0-233f58eb0fcd,3800,4493,6119,40:43.1,40:43.1
d1b97b9f-7b9e-4d8a-8f88-438df56d1ed0,3801,5442,4455,23:40.1,23:40.1
85d271be-9766-40e7-9348-88020ca18b03,3802,3705,3055,47:33.2,47:33.2
6f30dd52-aa92-4f69-9286-352541c39a64,3804,4246,8906,10:56.5,10:56.5
366045c9-0838-4951-8160-7e3095365359,3805,1353,815,35:52.8,35:52.8
ecaaf591-7916-48da-8f21-c2c553d1f9c4,3806,365,3225,27:20.5,27:20.5
fd3b8337-0cbe-4bf8-a9fc-3991967c2ad6,3807,2225,9047,30:15.9,30:15.9
67f3a879-6ae2-4606-a12a-38bb535107bb,3808,136,2991,52:53.8,52:53.8
00503505-fd89-442b-b726-84a3841c88aa,3809,9114,942,35:59.0,35:59.0
f1a31910-8177-4e27-9f26-1a58ef86e30d,3810,10597,458,48:49.7,48:49.7
0019fdfa-7f59-4bd3-aa52-26f287170081,3811,2346,8373,42:04.0,42:04.0
a18a54e4-837b-47c3-ba1e-7f029d3bf4c6,3812,4144,29,08:06.5,08:06.5
fab54c03-766c-437b-83af-50aa5f8b00cd,3813,2715,3987,28:41.7,28:41.7
b516a7dd-fa0e-485e-9ef0-868c3229ed91,3814,509,1859,32:45.9,32:45.9
9862efac-f797-46e3-9413-ee8226f4a66a,3815,1492,6817,52:22.0,52:22.0
cd691a28-ab42-49db-b694-db84482ff58f,3816,6922,6014,49:19.9,49:19.9
db52f11d-dd1b-44d6-a650-2c04d9130ae0,3817,4296,4937,41:01.3,41:01.3
8d1dc2c3-2a80-4ec1-809f-091135b703ce,3818,7583,8112,24:21.2,24:21.2
1bdfc110-6650-405a-8877-230877ac60bd,3819,5912,2846,40:05.7,40:05.7
84cb7edc-7825-44f4-b7d8-03eae366066a,3820,5336,5408,08:44.1,08:44.1
fa028d58-8ff9-4cb2-8f13-92d5ae139947,3822,2491,4825,02:36.5,02:36.5
0846b0f1-b019-44b5-8c4d-538d3948fd71,3823,4769,2308,44:23.6,44:23.6
750d89e8-d93d-4492-bb6c-68aca505aeec,3824,6862,5701,14:11.9,14:11.9
6a26ad13-fd53-4837-bbcf-06c5b790dbd9,3825,9520,7550,50:56.2,50:56.2
5f091c6b-2c1b-4ec9-97c1-ff50a7af1769,3826,2361,2499,03:05.8,03:05.8
8a96429a-d9a0-47c2-9660-7686c1f37859,3827,8357,5586,13:50.2,13:50.2
9bfc6f2e-7bf5-460f-83bd-73a148fef754,3828,2259,4409,05:58.3,05:58.3
155d56aa-62f3-4fff-85e8-62443fc60b1b,3829,3146,4629,24:01.8,24:01.8
973c819a-403c-4764-a015-9460b91409a0,3830,6130,1304,16:23.4,16:23.4
aefa189e-2406-49b8-8eb3-e046a9086597,3832,1773,9320,16:52.3,16:52.3
4d9e012d-5721-42d4-83e6-3c112d287022,3834,3467,7073,34:43.9,34:43.9
0741f783-c554-4a8b-a181-01b4b7e0f7d7,3835,10181,9147,41:39.2,41:39.2
674f73ea-8796-443e-89e2-6d7a3c857bb6,3836,3518,297,57:39.7,57:39.7
6676ff5f-7442-4de5-9968-821c131aec34,3837,2094,4230,51:16.9,51:16.9
67a978bb-c3c8-4870-b4d4-2445f576d36f,3838,2553,8991,15:07.1,15:07.1
065f10b9-c8b0-494d-b34b-8ca4f6bc5eee,3839,857,5375,27:19.5,27:19.5
1d30c123-ae99-48ec-a3ef-bfc5bc5aef77,3841,3958,3426,29:29.8,29:29.8
e2ff4b88-543f-4506-aefd-bd8921204ab2,3842,9799,4118,28:26.0,28:26.0
2dfc7cff-3522-4949-9dbb-218eed71c9b1,3843,3297,5337,05:00.0,05:00.0
87ce0d36-f85b-44b2-8b94-d1941aa3eb09,3845,2215,6827,49:42.1,49:42.1
dffa04ce-1786-42fa-95b5-3c7ffd88ca2f,3847,10210,1567,05:26.5,05:26.5
8f173eef-7d58-4000-ac18-6736db66362f,3848,6787,6401,23:15.0,23:15.0
35043ec3-5b3a-4130-afd4-98ecff7af146,3849,1406,1,50:28.7,50:28.7
2fcfaffa-4573-45a8-bccd-bfb4ed0e8208,3850,6794,5595,08:38.1,08:38.1
456bb551-e1d1-42f9-9a82-37afecb82594,3851,7908,3590,05:55.0,05:55.0
5c73fa5b-03ad-4094-9574-553bc156c997,3855,1278,2349,13:35.9,13:35.9
b6314eb5-c39f-485e-bebe-c13aab0a62ac,3856,8769,6366,45:44.2,45:44.2
b60e2113-7238-46a1-82f9-4cce656a9805,3857,5217,5840,58:47.2,58:47.2
6b220c89-b849-450e-80a4-c11075e912be,3858,5826,1791,13:00.6,13:00.6
7c67180d-6918-4b23-b802-817986fec3e1,3859,934,3630,22:33.6,22:33.6
77b28d6f-44ea-46a8-81e9-869308e28a21,3860,2072,2702,24:35.0,24:35.0
3785aaf1-5dfb-4b64-908b-ad8499ccbcfd,3861,3969,5450,55:32.5,55:32.5
32a2c067-dbd7-4ae9-82d3-696d7c164230,3862,6145,8163,10:13.2,10:13.2
bb883a25-94e5-4aaa-b8b5-c86bb5d17d60,3863,90,5429,09:24.8,09:24.8
0d2d6c5a-9923-4ac4-9367-1d13843c7de8,3864,4313,4499,04:54.4,04:54.4
b4d2f3fc-31ed-4386-836f-86efe55a6835,3865,4779,639,00:13.4,00:13.4
78dab5c3-83b0-44e2-8452-c05aafd46399,3866,768,4823,15:43.1,15:43.1
122048ca-5aa9-47e7-a0a5-8d7c0f6aa1b9,3867,7537,3656,46:51.4,46:51.4
d0227d15-0ff6-4bc0-a5b8-7e07a74da59b,3868,3974,7887,36:55.6,36:55.6
e5672fe8-b773-45a8-849b-0826c788267b,3869,6211,8018,02:30.8,02:30.8
2b891b35-eff1-4f08-babd-eda3040c5b72,3870,8738,6217,34:15.5,34:15.5
3482e80b-781d-4fbf-b2fa-03d1cdadc440,3871,4811,216,33:59.7,33:59.7
cdd7eab3-a926-4fe2-be58-e9393cbfb11f,3872,6481,2361,38:01.9,38:01.9
a6f268ea-c379-49f3-bd2c-7e229ef0e29c,3873,6370,4797,36:15.4,36:15.4
4d1a20e4-7d36-4031-82da-bac6d8faf73b,3875,9390,5604,20:02.4,20:02.4
17ba9251-fd91-4b1c-a7bd-e76480c9eb6a,3876,3684,242,29:41.5,29:41.5
18ab6eac-94c0-4606-ac94-fbe339a8c400,3877,9884,1945,14:22.2,14:22.2
44e7794a-5b2a-4d3a-bd82-835eb2045afb,3878,1523,6392,51:29.8,51:29.8
d80e49a5-e8b6-4860-8cb1-88eb58e95a97,3881,7007,9178,17:05.6,17:05.6
364e0336-4454-4310-aa83-2d98c9b3d11c,3882,10265,3769,02:50.5,02:50.5
fc2e6e79-2431-44cb-bf90-06064934229a,3883,8925,6385,29:17.9,29:17.9
9327b09d-a6fa-4104-b639-4db90b20bf20,3884,5842,6713,55:49.2,55:49.2
3877d601-04e0-46a2-8808-6babe038cdd4,3885,6147,8498,07:33.5,07:33.5
ef5acefe-226f-42d6-8bbc-a0eef0d58e98,3886,3120,2891,54:02.2,54:02.2
ea1be6ef-4541-4621-9399-78021b8ae3ea,3887,6135,9069,21:34.5,21:34.5
eb7b9ce0-0cce-49b4-846e-af455cfc4621,3888,5321,7636,23:26.8,23:26.8
66ef2218-9402-4e4d-9cd2-1f24f9cfcedb,3889,8077,6019,09:51.8,09:51.8
4eb9c0de-105e-4abc-b459-d4597ed50156,3890,4028,9021,26:58.1,26:58.1
66998ece-64bb-472a-b52a-586a90a43fc2,3891,7354,7521,06:26.4,06:26.4
253567f9-49ca-46ba-a134-36ecbff122a9,3892,1384,3882,21:32.1,21:32.1
763a80dc-ef47-4659-885d-a3caf1a56d6e,3893,1425,3218,44:35.9,44:35.9
6d2ae2ce-6086-49e6-9a75-722dbadf120e,3894,3350,7167,07:41.2,07:41.2
8758a710-ca9b-487f-8759-8076caf7cc71,3895,3952,1155,35:03.6,35:03.6
d9beda0a-2a11-4f4b-a958-48357729af3c,3896,10492,1549,17:07.6,17:07.6
3639ab26-9f4c-4758-917d-b8f3762b2abd,3898,10769,8520,21:55.3,21:55.3
b620a0e4-5044-401e-a477-58152205e961,3899,5399,4937,29:47.3,29:47.3
c6b5b8cf-304b-4692-a868-df1c6069938f,3900,5799,5250,33:44.8,33:44.8
752111fd-2471-465b-94dc-3f59e1675ea6,3901,3892,2859,57:28.7,57:28.7
47132917-6997-4d63-99c7-5400591efd4e,3902,9441,1516,59:41.3,59:41.3
b01e1173-51a2-4690-992e-2f35acf06e81,3903,6381,5992,54:26.8,54:26.8
0838e2dc-02f0-4fd8-b16a-6c0902326238,3904,8410,3810,37:08.1,37:08.1
e672e3f7-4865-4b13-a80f-348c0897cb3b,3905,1034,4839,15:17.8,15:17.8
c1d6d3fc-03b5-44c4-b25f-940c5226ba97,3906,1934,1360,53:00.7,53:00.7
be424b4e-0152-4718-9983-86d33ad02958,3907,2232,4705,54:17.6,54:17.6
7b019b0a-301d-4b06-843b-8bf95fef06ba,3908,6967,7069,36:07.5,36:07.5
49dba7fe-72c8-4b3b-9c89-e6ca15f54b7a,3909,7028,4416,47:44.8,47:44.8
26d78596-94cb-4f36-85a2-0cbd41199add,3910,6441,2343,30:10.9,30:10.9
4b5141b0-c5ac-4028-a4f2-f782d9b491f9,3911,7888,3748,41:20.3,41:20.3
a8965dbd-56af-4b04-96b4-2b493a70728a,3912,1512,4733,55:28.1,55:28.1
2cac8d1c-e5ec-428b-a0a2-51b4474ee251,3914,2914,7335,37:51.6,37:51.6
be869efc-8ad9-412f-91a9-df7173ed7545,3915,741,3718,09:06.2,09:06.2
f2b4a565-b566-4a92-ba03-911df8f41700,3916,3094,1877,47:39.4,47:39.4
9d7b5d87-0ac9-4b85-960e-823ea799dc7f,3917,4469,8963,07:15.5,07:15.5
d45193a4-2f95-443d-b9d5-a1df8d97f1df,3918,6591,3894,58:27.6,58:27.6
3089d86f-fd5a-4bf8-abc5-61ac84066328,3919,5086,2914,04:28.7,04:28.7
5ea6981a-3a71-4ada-bddd-cc5f7df32655,3920,9722,4946,28:28.1,28:28.1
05e81898-2a00-406f-9b07-9a72ab9731d0,3921,741,3713,40:12.2,40:12.2
2094f715-9c72-4cee-99e6-292f3bcf0da1,3922,5267,6903,12:07.3,12:07.3
1beaa89a-3908-4b65-92e5-2b558c9d3d37,3923,1974,650,58:54.9,58:54.9
bbeb65d4-dbf2-4878-bb4b-f2b2ed45c52c,3924,9405,7426,09:57.5,09:57.5
57a0aa60-58e9-4ae4-b0d9-cb2a831161b8,3925,4480,2443,52:17.6,52:17.6
2cc09d5c-9849-4fb0-a235-1a9f25958c95,3926,7884,7108,27:10.7,27:10.7
007f3903-2c07-44bf-859e-5447c3fb2829,3927,9641,6637,42:14.0,42:14.0
b61df7d8-9a28-4b75-a9a4-e6b2abba3577,3928,5787,1962,39:43.2,39:43.2
a844fba2-c1e1-4095-bcde-229482985cf0,3929,4279,6347,16:57.5,16:57.5
44a4895b-7e8a-40cf-8e38-776ad98e8629,3930,5147,6173,06:31.5,06:31.5
7051eae2-16fe-4e44-afb3-0440673a361e,3931,2254,8915,07:39.0,07:39.0
c2587917-15a3-4c55-b07b-bd5359d25a0d,3932,796,3179,27:38.3,27:38.3
639cc0e2-2c3a-4a16-b7a2-4f1679466c51,3933,6561,9085,37:42.7,37:42.7
0f25b279-3f49-4073-bb81-5c62ba46908b,3934,2369,5615,52:57.0,52:57.0
ac333d84-0db1-4992-83af-1102036fc152,3935,10212,847,08:27.4,08:27.4
b6105c6d-e953-41a3-85f6-55720478e74e,3936,2368,9222,52:29.4,52:29.4
9d8b6acd-06ca-4474-818f-90dddeddd841,3937,2956,6024,08:45.6,08:45.6
00fca1ce-703e-45c2-9e0c-47b8223b83c3,3938,9359,8132,41:10.9,41:10.9
f4572086-4191-45d9-97ef-a3df16a17311,3939,8761,2911,08:55.4,08:55.4
f960e84a-5e88-410d-ba62-02bb1e370647,3940,4272,3314,47:09.4,47:09.4
34ba4f5c-f001-40bc-b8fb-68ae48b44feb,3942,6321,6587,57:22.7,57:22.7
be744e52-5b5a-4b81-8339-0614827040f4,3943,577,7182,52:00.0,52:00.0
f9224f91-17bc-4483-8783-df8dbb3b7128,3944,10324,9157,51:36.7,51:36.7
e1a70270-8550-4b1e-9e28-78292829c5c2,3945,372,8977,06:27.3,06:27.3
030550a3-938c-44c6-9973-ce80dea246c9,3947,747,1557,46:42.8,46:42.8
9faed445-5340-491e-951d-49ea5af2b570,3948,923,3764,08:43.7,08:43.7
4bb1a0b7-aef6-4568-8ed7-8b12f6e1169f,3949,927,7216,06:21.3,06:21.3
ca745b34-1eac-45fb-9000-ea134f81d253,3951,181,2402,16:34.1,16:34.1
77e7dca1-c59b-4d84-a9f3-5fe0c317c7e6,3952,3501,7347,56:42.2,56:42.2
f0ebf1bc-b234-45cf-8f3a-cf69ea4e4f8e,3954,1195,5706,02:54.8,02:54.8
659ba8f5-1a2e-48c6-a5d4-9f0d6562e709,3955,3942,7835,59:40.6,59:40.6
1456337e-0152-48b7-adb5-d958cbd86ff8,3956,394,4351,13:58.4,13:58.4
64853b53-1738-4e83-aabe-812633390e2a,3957,5307,1716,34:29.2,34:29.2
4c73e371-5ab9-4d46-b8e2-40398c3f9cbc,3958,683,4354,21:44.2,21:44.2
88bd0398-0bc4-4b9d-8a33-acfe0dfd2295,3959,1631,4757,04:30.2,04:30.2
577250e4-7ee7-4786-b69b-18917d5bd5e7,3960,6534,1941,26:41.6,26:41.6
b84cb190-f75a-4bcf-b176-33116a7c185a,3961,5706,6806,36:26.3,36:26.3
a9250d76-c5a9-44a4-a3be-2e040e39aa4a,3962,4526,8005,14:15.0,14:15.0
4c5ccc39-f42f-444b-a542-468307ce5a94,3963,672,4479,54:46.3,54:46.3
415eaac9-d9c5-4896-9a47-4aabdab39fb2,3964,1696,9326,05:36.4,05:36.4
3bdb9e71-d464-411f-a9e3-8b1f1283fc5d,3966,8479,8064,37:42.6,37:42.6
2c1e0ea1-252d-461c-ad61-93215934d160,3967,7888,7455,42:31.3,42:31.3
