row_id,payment_id,user_id,amount,payment_date,payment_method,created_at,subscription_id
d9bbdd22-72da-404d-a8fe-e9243906ab44,2014,362,99,05:08.3,UPI,17:08.3,392
0754c2b2-7fac-4006-8694-fce7ce2aa29a,2015,1105,99,07:40.6,Wallet,17:40.6,92
a4b8bb61-ef1d-4fa5-86ca-cb0bfbe53fcc,2016,6905,199,01:37.5,Credit Card,14:37.5,23
a3dd2d37-aaad-4a24-94ee-2a7820fcfc28,2017,5607,99,52:17.8,Wallet,03:17.8,504
79cbbede-0d1a-4921-862d-4b5bfd37ae9e,2018,4641,99,33:17.2,Debit Card,45:17.2,62
9391de7d-d9af-4006-b95f-43a37c0aad1d,2019,4789,99,54:29.3,Wallet,07:29.3,1250
f2a08fb6-ff14-47f3-a420-fb64dac7f91b,2020,219,99,32:09.0,Credit Card,47:09.0,1200
6d4a2cae-d5f3-4d8e-88b0-cf3efd477497,2021,6842,199,06:28.9,Wallet,20:28.9,309
280f79c6-35e3-4bf3-bb09-63c9ed7783c9,2022,3182,99,26:34.0,UPI,37:34.0,954
92785600-85d2-4991-8873-3d2769b03841,2023,4905,99,06:05.4,Debit Card,20:05.4,1143
e7be3d59-46da-428f-898a-6ceab75a7e50,2024,920,199,59:04.7,Wallet,10:04.7,255
676e3818-481e-437c-85dd-b0048178005a,2025,5419,99,48:10.4,UPI,00:10.4,662
35c41963-7b2f-4479-9086-88c5878254c1,2026,2017,99,40:20.3,Debit Card,53:20.3,37
358bdab1-125d-4677-a820-918d53c20abf,2027,3025,99,02:43.4,Debit Card,16:43.4,747
665ca5a9-2465-480d-8922-108c4fbe3a57,2028,2883,99,35:12.6,Credit Card,48:12.6,541
e92e3161-cd37-4aab-9d24-ebaff561ce64,2029,4640,99,21:01.2,Net Banking,32:01.2,1617
99c82b00-c5fd-4119-b7f4-e2ba4316c90c,2030,4054,299,33:07.0,Wallet,45:07.0,2035
fd3f421f-d803-4aaa-a280-d5c910a88881,2031,3968,99,26:30.9,Debit Card,36:30.9,1277
2a3c1bc2-6c63-4d40-b133-0f06cb3d62c3,2032,3883,299,35:39.5,Debit Card,49:39.5,272
97483103-7cb9-4f52-b460-d05d7c4fbe52,2033,475,299,46:56.7,UPI,56:56.7,1139
a00d0477-6e59-47a1-b207-70b2f2dfe30d,2034,2638,199,38:58.8,UPI,48:58.8,306
e8c7113c-a958-4f2c-b4d5-23e70dfa2ae5,2035,1843,99,48:18.4,Wallet,01:18.4,1589
8dcd70f3-6a1b-487f-acb7-4ab3905ce63f,2036,4054,299,33:07.0,UPI,44:07.0,1249
81e9244a-fe1b-4617-8721-01cb32a8a2dd,2037,1456,199,43:41.7,Debit Card,56:41.7,1484
e433d58e-3749-4e36-bba1-0329b36b7f99,2038,801,99,59:51.5,Debit Card,11:51.5,650
39cd9c0c-517a-48a0-8f8e-bf6c756ff277,2039,1246,99,37:59.9,Wallet,48:59.9,1463
42694a5d-35d3-4b41-bbdb-f46ecb277b5b,2040,5891,199,16:18.0,Credit Card,27:18.0,1771
c7a4bbda-9b2b-4d63-95ec-08526b904daa,2041,6871,99,46:28.2,UPI,59:28.2,811
d544adef-78e6-465c-978f-b6cf20ccf4b9,2042,3345,299,13:16.9,UPI,23:16.9,1177
8be923cb-5281-4f2b-811c-1428cd1ec935,2043,4949,199,25:24.0,Net Banking,35:24.0,802
5a541895-c7ef-441b-b290-b275ea74d9a8,2044,2884,99,23:29.9,Wallet,35:29.9,873
3cb27669-1c65-4c02-9b1b-34330e597a57,2045,5315,299,09:03.1,UPI,21:03.1,933
ae2bfdcf-cf5b-4194-ab27-851c515b11bf,2046,4981,99,07:02.9,Wallet,17:02.9,1568
e2e9ba9e-bf22-4188-b51c-e5c6f39095c8,2047,6523,99,08:07.1,Credit Card,22:07.1,1266
af3f01cf-98e7-4ee0-a48d-3c9886761f40,2048,1831,99,53:14.8,Credit Card,04:14.8,1483
7994914b-524c-4519-bf31-62b4dc59b3c2,2049,2231,199,21:17.5,UPI,36:17.5,1022
683d145b-0c2c-4290-83a8-fdbbe6be21df,2050,1956,99,26:39.8,Credit Card,41:39.8,648
3d722f84-46d7-477d-b5e1-47d65b7f5368,2051,6386,99,08:21.4,Debit Card,18:21.4,1913
0bac1ee4-8e7f-451a-8050-159ebf87e3a4,2052,3240,99,12:31.4,Wallet,22:31.4,1323
7040b1e8-e388-4e11-be5b-f8c7cc0d186c,2053,5520,199,32:41.8,Wallet,47:41.8,994
aef82868-567a-469b-8ab8-83974ce6f5c4,2054,4011,99,32:59.3,Wallet,45:59.3,1051
e5f912c9-ad5b-4e1b-8b8a-d14774a44818,2055,771,99,40:30.5,UPI,53:30.5,1056
8f7cf05d-5a1d-4e65-a67b-488ab6779230,2056,6800,199,08:56.9,UPI,21:56.9,5
9a4c010e-3fa4-4c6b-8b7e-1f988fb8a2ff,2057,3622,99,07:56.4,Credit Card,18:56.4,1090
aa15ae8f-d8b2-4c9d-b29b-2610c9cf6ef4,2058,1603,99,54:19.0,Net Banking,06:19.0,1110
3676827e-9bda-4805-8268-a8c3c257a22e,2059,4133,99,29:11.5,Credit Card,39:11.5,1883
a4a3ae52-2aa6-44e5-bda8-05301e86cfa7,2060,2006,99,24:52.0,Debit Card,37:52.0,1111
9720af0d-1e17-430a-994e-1c40ae6fe8f1,2061,4368,199,20:45.1,Credit Card,34:45.1,1235
4e54d560-e322-4855-861d-b46add97f11e,2062,4223,99,15:51.4,Net Banking,26:51.4,563
23bbf2ca-54e0-48e0-8a39-b2ead32fa3b5,2063,1071,199,51:18.3,Net Banking,05:18.3,1054
2de50a7b-323a-4ac7-b221-4e6c0ee0cfc1,2064,3240,99,12:31.4,Wallet,22:31.4,2046
66fea174-1e79-4585-a8fc-1ca6a7c34eba,2065,2134,199,31:46.8,Net Banking,43:46.8,606
fcd90381-0c60-4ec6-aafc-3f2869ff76b5,2066,6834,299,45:44.1,Credit Card,58:44.1,1394
eaa9f118-74bb-4153-9ba7-993588bfb804,2067,4980,99,34:27.5,Net Banking,45:27.5,859
a370d364-44b9-407f-919c-bfaf97c436fa,2068,6828,99,42:23.7,UPI,56:23.7,95
bc6699ab-3ad3-4b26-bcf3-407fce2aeb8b,2069,1189,99,51:11.9,Credit Card,03:11.9,1559
a75cd3ed-9eac-434a-92ef-1433d7a3e7d8,2070,2970,199,00:26.1,Credit Card,13:26.1,134
f4b1305f-b029-47a3-9a66-4be9a82ddbf7,2071,2533,199,14:20.0,UPI,25:20.0,1592
1fbab5db-7794-4e50-97c0-ba5842f60dc0,2072,5273,99,13:16.5,UPI,24:16.5,477
58eb2878-e4c2-44d5-8da0-bc3fb9ba249f,2073,917,99,58:38.8,Debit Card,11:38.8,373
0bd8f2f6-cdda-4964-9d2d-b72c9dab0f54,2074,564,299,58:13.3,Net Banking,12:13.3,1649
91a8e8a9-cc45-4e36-a249-cc89e527f650,2075,6523,99,08:07.1,Net Banking,18:07.1,2032
6a3fdffc-e77c-4f4a-927e-5630bd6ddbed,2076,3526,199,34:12.0,Net Banking,48:12.0,1381
51180608-b914-4f35-b34a-bb3f778a27fa,2077,79,99,26:39.8,Wallet,39:39.8,1532
e8cefdb0-df40-49cf-9401-c93b001b2cdc,2078,1965,99,07:28.1,Net Banking,20:28.1,1451
649e8bef-239b-4121-889b-583f3c474818,2079,5359,199,02:31.5,Net Banking,16:31.5,626
e5cc1718-7bcd-432e-8101-38baf5b3a1ed,2080,4444,99,55:11.1,Wallet,10:11.1,112
7d46c0ea-1f83-48f3-8a79-80f939debac3,2081,489,99,52:00.2,Wallet,02:00.2,1391
b9e2b6b1-8bee-413b-a9a1-74cd7da76e3c,2082,3818,99,18:52.0,Wallet,29:52.0,830
b1a5cd60-ac7d-4737-a2d3-d16229d97ee3,2083,6950,99,24:57.7,Net Banking,38:57.7,1212
9ec55efd-81f4-4933-a878-46a92b1a33fd,2084,2142,99,32:12.2,Debit Card,43:12.2,1067
5a5db271-c87a-4f59-b38f-b22cc98aadef,2085,2960,99,28:51.2,Wallet,41:51.2,97
5804055a-fc49-4fce-b704-28e86c8742ab,2086,4831,99,59:32.8,Wallet,10:32.8,818
53e1b029-2cfb-479c-b296-73117fce7866,2087,3706,199,23:48.6,Net Banking,38:48.6,610
76894c77-161d-4fbc-b06e-485756e79f06,2088,3147,299,44:39.7,Credit Card,59:39.7,220
ce9040e9-49ac-47ef-b36a-9b1bdf028897,2089,93,99,44:27.2,UPI,57:27.2,365
11b0c0b4-72b1-43b1-811a-cea95e7cc5a2,2090,5578,99,16:12.1,Wallet,29:12.1,1040
fcf5fe1f-5876-4c95-b0d4-1a2271dd5bda,2091,6953,299,15:30.1,Wallet,26:30.1,1897
eaac9aed-18ba-415f-ae91-94c53cad4ee4,2092,4288,99,36:23.5,Credit Card,50:23.5,486
0d626485-1f1b-4a5f-b416-1388ad380d97,2093,2168,199,22:43.7,UPI,34:43.7,1357
6aadae99-7365-42f5-b7d4-9b36b709738c,2094,4032,299,19:59.4,Wallet,29:59.4,1107
0f2b069a-3cca-48ed-8e24-0f29f6d7966f,2095,6083,99,06:44.2,UPI,16:44.2,620
66fe3412-50b2-441a-ac10-8a8e8f9fd528,2096,711,199,59:24.4,Debit Card,12:24.4,1643
fe83e381-8cb7-4f83-861e-a40bf28be117,2097,2434,199,13:26.7,Debit Card,27:26.7,157
6fbaec03-996c-4799-bc99-40a4d18527c6,2098,4103,199,04:38.9,Debit Card,14:38.9,287
a09ed988-ec17-4bd8-bd49-221e7fcebbb8,2099,5182,299,31:13.7,UPI,44:13.7,1944
631439bd-928b-415d-b09f-9c4c6df26ee6,2100,308,299,25:13.3,UPI,35:13.3,1124
dd24b5fb-8b75-4bb7-a4ee-4c9ca11fc4f3,2101,10785,299,42:00.7,Wallet,55:00.7,2403
3b5e39a2-19f6-4f60-8404-7fab26e46fa7,2102,9000,99,33:48.8,Debit Card,48:48.8,3387
3284053d-2aa7-417e-a0f4-08c9bda84506,2103,7595,199,54:00.7,Debit Card,07:00.7,2281
cdd0c4ed-db95-4edf-b9f2-2ccced11242e,2104,3768,199,24:44.9,UPI,38:44.9,3679
2a86e4cc-bd2c-440d-b3c0-806784957235,2105,5561,99,24:52.6,Net Banking,37:52.6,3469
41b15a73-852a-4ea9-b7e6-7ca54dcd4eb0,2106,757,199,17:46.7,Net Banking,28:46.7,3867
e523a52d-f674-4c87-b3fb-dda12e26aad8,2107,5369,99,29:49.9,Credit Card,41:49.9,2624
7ed3beb6-3f77-432d-98fb-fbd5379047d7,2109,388,299,36:52.6,Wallet,49:52.6,3579
a7e56ba6-4895-45a5-b410-052b7fba2d9b,2111,2320,99,13:38.1,UPI,25:38.1,2931
1aba55b2-b078-4855-9bbf-436fe655e330,2113,4860,99,33:25.6,UPI,48:25.6,4080
6d8e37a7-828c-48db-895c-900582a85bd6,2114,4966,199,16:29.9,UPI,30:29.9,4012
dff3fa31-b239-46ba-a491-b394888c36c2,2115,2773,99,42:52.3,Wallet,54:52.3,3982
dc7a5479-8f0b-40cf-8865-c5cb50fc961f,2116,2388,199,13:26.5,UPI,26:26.5,3835
28038fb1-0a1e-44b7-a76d-4fabb6e39075,2117,6166,99,00:31.0,Net Banking,15:31.0,2552
269518b1-a709-4ddb-aed5-b5df49b92f48,2118,246,99,21:59.5,Credit Card,34:59.5,2539
194d2aee-d6af-4f96-b407-03d4fb679a2c,2119,7029,299,49:50.2,Credit Card,04:50.2,2164
c85ad27e-3126-4e5f-b63a-cb47c59e2fee,2120,807,199,39:55.0,Debit Card,51:55.0,3005
7fdd78a3-6cb7-4715-89e0-365d2567beeb,2122,2971,99,43:55.8,Wallet,58:55.8,2108
c5b2e863-7bca-479e-95c9-b62975661b6b,2123,4696,99,49:06.1,UPI,03:06.1,3150
d348e78a-2586-47af-b861-e9f51da50eac,2124,1623,99,34:24.8,Wallet,44:24.8,3846
6a46338f-bde6-4e7d-a29a-29c22ccbbe15,2125,1593,99,13:20.3,Wallet,25:20.3,2878
5eafd963-41f5-4ebe-b06f-0ec5fd16b0f4,2126,1768,299,37:26.6,Net Banking,52:26.6,3614
e7d02dc6-795d-4786-be8f-2a82aff6fc70,2127,799,99,45:04.3,Wallet,00:04.3,3877
c26d3ecd-2f95-4fd7-8f64-ef489c01e790,2128,2213,99,54:56.3,Credit Card,05:56.3,2252
aa23a8b5-59d0-4263-b8ba-5c1f602d93ec,2129,482,99,16:14.9,Credit Card,28:14.9,3944
018affa6-3909-4b51-b632-d00d4bf3a0fd,2130,7662,199,28:24.7,Net Banking,43:24.7,3041
352b3261-cb4a-44ac-ae3b-736722b27175,2131,508,99,40:26.0,Net Banking,50:26.0,2237
b7bc0753-abb9-4177-a1aa-c2f31a0ebaff,2132,4183,99,05:45.6,Credit Card,19:45.6,3861
8ed079bf-46ff-4264-8144-7564647ec883,2133,528,99,00:32.9,Debit Card,15:32.9,3455
aa9c2c66-f0ba-4cef-a72c-5fe7693631cf,2135,4552,299,04:51.6,Credit Card,15:51.6,2784
a6190f22-70bb-42ab-bc81-9a784de97429,2136,10675,99,43:41.5,UPI,53:41.5,2195
51b2d2b2-31fc-4ffc-99b5-3f2d0716f0b1,2137,8029,299,06:34.9,Debit Card,16:34.9,3545
23fc876e-181b-4b78-a157-78d39a46e505,2139,3417,99,16:19.9,Net Banking,30:19.9,3821
626bb5a2-c6bb-4012-b201-9e78e121bcd6,2140,2216,299,24:20.1,Wallet,39:20.1,3983
b3f44cc6-462a-41a4-bda5-a6dc5bfe4cc4,2141,2421,99,34:17.6,Credit Card,49:17.6,3869
829588bd-9fbc-42d4-a5b3-4f93d6f96dec,2142,412,99,54:33.8,Wallet,06:33.8,3676
eafcc910-55a5-4098-b592-17c312c9caa2,2143,4749,99,06:22.8,UPI,20:22.8,3731
abd6bd83-a220-42e2-bc46-d3c2f162fd2f,2144,4851,299,30:54.5,Wallet,45:54.5,3725
e6dbe528-b40d-43fa-80e6-03c752bcd6fd,2145,10119,99,35:03.6,Debit Card,50:03.6,2712
7f75967d-baa3-47b3-ba75-e4bb08fb7041,2146,8462,299,42:45.4,Wallet,52:45.4,2608
87b9718c-44aa-4d57-80fe-c5e5562ab7b2,2147,9982,299,12:59.9,Net Banking,24:59.9,2655
19d49538-f137-445a-9919-9c94c46234dc,2148,5264,99,47:20.6,Debit Card,58:20.6,2177
4638cfc4-4e6c-4a36-812a-13010fb1db39,2149,180,199,10:18.0,Net Banking,20:18.0,3339
f368175c-6c97-4f9d-b6c7-13f9755c4d1e,2150,2876,99,43:22.2,Wallet,58:22.2,2339
82f00a5a-f7d0-4c68-baac-a14a860da7b7,2151,2619,99,54:34.8,Net Banking,08:34.8,2788
8e9f1d4e-1e01-4040-a2ef-8d2371f054c2,2152,6768,99,39:20.7,Debit Card,51:20.7,3031
568b136d-cc80-463d-a993-dd4359f8f488,2153,6741,99,58:26.8,Wallet,11:26.8,2330
dcedc8a8-bdd5-4b3b-84d5-aaf5001b11e6,2155,6750,99,49:37.1,Credit Card,01:37.1,3459
2aad506c-0443-4e5d-8cd5-fc452c2c018b,2156,10258,199,30:59.2,Debit Card,45:59.2,3812
15648549-3a36-4de3-a8ba-c053be5ecdfa,2157,4838,99,47:36.4,Net Banking,01:36.4,2832
a05801d6-874f-4193-9930-4c66e553f0c5,2158,385,299,20:52.5,Credit Card,32:52.5,4021
3f16944d-86b1-47e5-ba81-1fa9eb54b517,2159,8546,299,35:45.6,Debit Card,46:45.6,4011
30b11220-e4b6-400a-90f1-17352573bbc6,2160,3273,99,41:01.8,Wallet,53:01.8,3561
4372a49e-0db9-4357-a06f-d974578083bc,2161,4323,99,49:24.7,Debit Card,01:24.7,3032
e7a17018-e976-4d46-a0a6-69add4de04f4,2162,10109,299,34:27.4,Debit Card,46:27.4,4090
c1695ec1-7435-4e09-9429-1a4a4be7aaf8,2163,487,299,20:17.5,UPI,35:17.5,3404
ca94615d-3648-4ebf-8b25-a23f79231188,2164,187,299,13:56.5,Credit Card,24:56.5,4097
7101d7b9-8a82-4a62-a59c-23a31733c75a,2165,1431,299,09:32.6,Net Banking,21:32.6,2213
730af1e3-c0d0-4d0c-bb7a-9edd8e900968,2166,898,99,00:47.4,Wallet,13:47.4,3563
70920356-d3fb-4725-87e2-ee456d82a587,2168,5107,99,30:43.7,Wallet,43:43.7,3278
972b7529-87f1-4c2b-97cf-b4d05f71f1ec,2169,2227,299,15:22.3,UPI,26:22.3,2569
5a8e5484-2061-42aa-a623-6f2a5351ae70,2170,1988,299,50:31.8,UPI,01:31.8,3209
c2ee17ac-cbc7-4000-a6e9-87f71267b3dd,2171,3848,99,20:46.1,Debit Card,33:46.1,3017
fa988a12-7a68-44e4-9c18-9b65ed4341ee,2173,6639,299,10:42.9,Net Banking,23:42.9,3266
a0ebb6e8-9c5c-4e38-aa8b-efcc8582bb09,2174,692,299,34:46.0,Debit Card,48:46.0,4089
842caa08-0fc4-476c-9cc0-8624aa5106e0,2175,1152,99,16:54.4,Debit Card,29:54.4,2720
78f79e64-6926-4acc-bcd9-e4555be1ccab,2176,875,199,17:11.6,Net Banking,31:11.6,3888
d9a75acb-cf27-48af-ad18-4d1533a271b2,2177,4182,99,46:45.3,Credit Card,56:45.3,3804
39d1957f-3170-4d7f-b326-61ce342579a7,2178,8368,99,15:22.4,Credit Card,28:22.4,2846
41d3881d-c7a2-430a-9c52-fcc4d9a8c03d,2179,3689,99,06:23.5,UPI,17:23.5,2928
f8a2faaa-2410-4132-ae03-e64ebab75b6b,2180,6493,199,49:30.8,Credit Card,03:30.8,2242
fd20abe7-f996-45fb-be9b-af73a1c9b3d5,2181,2694,299,17:47.4,Net Banking,32:47.4,2165
2ade9294-e628-4365-b33e-40b0f9b0d78f,2184,3323,299,10:35.7,Credit Card,20:35.7,3298
94f2b873-fff4-4b21-ae1f-acbfa0ba2a9c,2185,5282,99,30:08.8,Credit Card,43:08.8,3363
c29e5c37-0c1b-4c26-a483-dd7b95c1a050,2186,7382,299,51:24.9,Debit Card,03:24.9,3165
c2e8f452-f8fa-4008-8c95-5d7948a81ad5,2187,804,99,23:35.9,Debit Card,33:35.9,2691
de112b44-decd-49e2-83a0-56ff0ed42fdd,2188,5467,299,23:02.6,Net Banking,37:02.6,3739
581af450-f231-41a9-9138-dab8c60a7094,2189,4907,99,16:06.4,Debit Card,29:06.4,2587
e1beb30c-49e6-4e70-8f80-0f4fa3218b4a,2191,7279,299,12:32.0,Credit Card,22:32.0,2355
8d489e55-8093-4c8f-b612-5801506a659f,2192,2600,299,18:18.5,Net Banking,30:18.5,2176
c15bad88-2451-4f95-870d-b88989e6dbb1,2193,9899,199,59:56.5,Credit Card,14:56.5,3014
d73584e5-7719-486a-90c2-47e553c26f7f,2194,630,299,03:09.3,Wallet,17:09.3,3006
4dd49487-c39f-44e8-99f9-627431830e8b,2196,4616,99,18:14.6,Credit Card,29:14.6,2732
59ea6746-fe6c-47de-b353-d29734aa526e,2197,4665,99,59:03.6,Credit Card,14:03.6,2808
3046950d-4211-42ad-9827-f463d1bde3ed,2198,9288,99,34:49.2,Credit Card,45:49.2,2498
393c2bc3-97af-4604-b248-60b11ae1d005,2200,6196,299,08:58.6,UPI,18:58.6,3924
66cd7f12-1fd3-4857-991a-930a27fb83a9,2201,5960,299,50:52.1,Credit Card,05:52.1,3281
30bac396-85e6-4d46-97ff-c5f40caf1ed3,2202,7327,299,03:17.9,Wallet,14:17.9,2777
d7de25af-1a89-46c1-8b8d-ec99d125a780,2203,3040,99,03:32.6,Net Banking,14:32.6,2643
2911ee2e-a378-4881-892f-89767f44d2ca,2204,6747,99,49:08.2,Wallet,00:08.2,3727
1b0dac94-f10e-44a4-bee7-3719d6a3fd7d,2205,10653,99,44:21.8,UPI,54:21.8,2572
781f8a3f-03d6-4cc6-aed5-5e045571292a,2207,4076,299,16:43.2,Debit Card,26:43.2,3790
2dcdca40-1bcb-4f6b-b60e-7314140281c1,2209,3971,199,23:26.0,Debit Card,35:26.0,2198
8910cd5c-6343-40a4-b23c-6bdccee6c40c,2210,5791,99,19:04.4,Credit Card,31:04.4,3247
6ffe3dd3-7229-47d3-b2f1-ee449dcd2e04,2211,5521,199,40:09.5,UPI,50:09.5,3347
8dc69d0b-c286-4467-bed1-39c27ec81759,2212,5705,299,43:33.7,Net Banking,57:33.7,3786
6881409f-1a85-46d4-8478-dea53ad0ece2,2213,4959,99,34:06.1,Net Banking,46:06.1,2523
3536784a-b636-4194-bd07-ed055d5eeda1,2214,3914,299,17:49.7,Net Banking,27:49.7,3202
25405a5b-a44f-4ff6-99e0-de2a8bfc9a76,2215,3307,99,55:46.5,Net Banking,07:46.5,2639
670ad49a-7712-42fe-885b-d7802787ad56,2216,2852,199,37:59.8,Wallet,48:59.8,2604
52e7957f-b69f-4b5b-a33a-d5a29ed6fe8b,2217,1916,299,02:12.1,Net Banking,14:12.1,2534
bf539075-c0a4-4ff6-9dba-75a9947233b7,2218,2030,99,43:56.1,Debit Card,56:56.1,3862
ffe8eaa3-0003-46c2-a491-039d89cd74bd,2219,5756,299,14:12.6,Net Banking,25:12.6,3147
86fdd3ce-87a8-4208-8264-6f55542fe6cc,2220,4361,99,00:54.0,Wallet,15:54.0,2819
ea9c0363-59a9-48e4-8ca3-125302446c62,2221,7847,299,18:21.6,Credit Card,33:21.6,3184
02d6d33c-d1b9-44f3-a7ae-1036ded10cf5,2222,8631,199,06:30.2,Net Banking,16:30.2,4075
1515a416-7c1d-4324-9319-75ce9eade2ee,2224,5482,99,20:50.4,Credit Card,30:50.4,3138
d118dfdc-9c78-4c37-804a-7775408da752,2225,1118,99,20:52.0,Wallet,30:52.0,2441
2df4d90d-2cc4-44f6-b392-00a9d4450b57,2226,4648,99,24:04.4,Debit Card,35:04.4,2682
4d0254d2-4d10-42dd-a3db-68fbcc19ee30,2227,1049,99,39:53.9,Debit Card,52:53.9,2704
6ec661d4-4f8b-443d-b606-44225fe65630,2228,10147,299,38:15.6,Debit Card,51:15.6,3807
a92494cb-f4dc-4097-88c4-01d7c2b1d08a,2229,6486,199,03:15.0,UPI,18:15.0,3119
0f36976f-a15c-49c8-bfe2-46f81784fa91,2230,904,199,45:34.0,Debit Card,55:34.0,3036
44a46493-3e42-4315-b919-6ed5a6b94da2,2231,4044,99,25:34.6,Debit Card,35:34.6,2172
28354adb-bb9e-4f60-af16-dadcd5f77427,2232,4844,99,20:08.9,Net Banking,34:08.9,3943
541276f9-d60b-40c2-9424-3e3f53f50a28,2233,6018,99,43:35.8,Wallet,58:35.8,3454
6ed62acb-1e1e-4b84-a4b5-8633f68116dd,2234,5833,99,16:08.8,Debit Card,29:08.8,3885
acf939fc-fc51-4816-b74a-e4491d8a6148,2235,3656,99,53:24.8,Credit Card,08:24.8,3615
e6c3afe4-1ebf-422a-8708-9d3ac7c05061,2236,7707,199,34:52.8,Net Banking,49:52.8,3154
9f1e2e6d-9e47-406b-a3e1-88ca2e53f85c,2237,618,99,57:03.4,Wallet,07:03.4,3526
6f1ce15e-b5a0-46c0-a84f-172e6bdcab7e,2239,133,199,28:23.3,Wallet,38:23.3,2394
8837707e-0df8-4dfa-97f4-f5a7294b4479,2240,9919,99,20:09.7,Credit Card,32:09.7,3690
1c1f885e-6105-49e2-8d7c-b2d4fd04f38f,2241,3260,199,51:48.4,UPI,01:48.4,3212
2d42aef5-839f-4a5e-a9b6-1ec5527cd9ec,2242,10161,99,50:13.8,Net Banking,04:13.8,2166
b2598f56-aece-4542-aa33-5b0efd469c72,2243,2512,199,20:10.1,Debit Card,32:10.1,3578
f1de5934-75a0-4a0c-b243-c0deb11fee37,2244,8847,99,39:53.1,Net Banking,53:53.1,3890
b443faac-32df-4f43-a342-1c27c644f8e7,2245,3028,99,40:33.8,Net Banking,54:33.8,2658
798555af-8ef0-478e-95d4-29ab1745b3d0,2246,3442,299,34:37.9,Wallet,48:37.9,4100
5db9f6d1-fd78-48d3-ae1f-d49248fa1eb4,2247,341,199,05:19.6,Debit Card,15:19.6,3060
15f2dd12-bf62-43c0-876a-d0efded8948b,2248,4123,199,18:38.7,Credit Card,29:38.7,3585
0d949f10-8999-4370-939c-8c9409c4a595,2249,1932,99,30:40.6,UPI,44:40.6,4077
8f09f92b-8405-4354-be8f-396c53f239bb,2250,10155,99,54:15.7,Credit Card,04:15.7,3530
83a2f4be-8cd3-4d35-af7e-d8f1c327d624,2251,3679,199,28:26.6,Net Banking,38:26.6,2202
a376326e-8890-4063-96ec-48a915a9399d,2252,3571,99,52:13.8,Debit Card,06:13.8,3200
02390036-0a16-4c0f-bcc8-dbc48a0e9db1,2253,2990,99,24:19.4,Net Banking,39:19.4,3808
ff1cdddb-35d8-43cb-b389-9396daaf5d41,2254,2716,99,10:00.2,Wallet,21:00.2,3604
817f1b9a-f457-4e8b-b270-027b67669b6b,2255,4840,299,33:29.3,Debit Card,46:29.3,3693
4882cf91-7238-4bf5-8ed8-0822fb308d31,2256,5555,99,40:46.5,UPI,52:46.5,3884
24e6edc5-57f4-47ee-8373-e61a92d08d82,2257,5889,299,24:21.3,Credit Card,38:21.3,3108
1a4a27ab-ca4d-4376-8e71-96e19e1a767d,2258,5687,299,33:23.5,Credit Card,46:23.5,2993
343cd1d4-8361-49ef-9b5d-456af23b5245,2259,4581,99,43:27.8,Wallet,58:27.8,2576
5071acbb-7e40-4ad2-ad16-805144bb1441,2260,1850,199,32:04.5,Wallet,46:04.5,2222
77969b90-a5e4-4474-bcb0-8cf9ddb1ff12,2261,10202,99,40:30.2,Wallet,55:30.2,3144
4bf731fa-c22d-4dd5-beb6-b3aa1132efb6,2263,7511,299,32:15.6,Net Banking,46:15.6,2884
0c1dcb45-f142-4855-91de-cd03459a8a8a,2264,4253,99,47:03.5,Debit Card,00:03.5,3499
ea337df4-fac7-4dbb-b84e-add493087ad7,2265,9061,99,46:40.3,UPI,59:40.3,2982
7d3e828f-347d-48da-b489-d1502d0e7b09,2267,2062,299,25:39.9,Credit Card,35:39.9,3237
23faaa4c-d09d-49af-b5fc-f8e3cc0d37ea,2268,10426,299,09:39.4,Wallet,21:39.4,3168
ce4a5475-29a7-4ded-8258-dadecc4153db,2269,3055,199,05:58.4,Net Banking,15:58.4,2323
3bc61010-4f0c-4080-a405-d88488f73a16,2270,2547,199,07:40.9,Wallet,18:40.9,3057
25655c64-e282-4c8c-b018-7f1f737fabf5,2271,62,199,59:32.3,Net Banking,14:32.3,3961
25665e99-d4f2-4cca-873b-fb1543cc9abe,2272,4825,199,05:13.8,Credit Card,20:13.8,3467
f0f0177b-4200-41c6-a130-3a00f10524ec,2273,4521,299,06:53.1,Net Banking,20:53.1,2866
0f3f2ab1-44e9-4e2d-845f-40028f70f601,2274,2268,99,19:12.0,Debit Card,31:12.0,3809
53a85598-2df6-445f-a635-cd86be2b7cf2,2275,6618,199,45:49.0,UPI,58:49.0,2130
f580f84e-6706-440a-acb4-9ffb757a44b3,2277,4100,299,03:49.8,UPI,14:49.8,3930
7a5e5cdd-23b1-409d-b84b-32cd4e14f009,2278,6024,99,48:10.8,Net Banking,00:10.8,3349
ac6783e2-a930-4921-ae48-fa28c027f594,2279,6775,199,27:13.4,Net Banking,37:13.4,3390
c0c84007-c1c4-4d39-9cc3-34df60765126,2280,9325,299,17:38.5,Net Banking,31:38.5,3728
db420721-305c-4ffc-aeb1-fc6832f1069c,2281,1302,99,36:14.8,Net Banking,46:14.8,2860
f82d30fa-db6b-4d61-adff-1e879836250c,2282,7790,199,08:04.7,Net Banking,23:04.7,2292
ea8a35a4-561c-4fc4-8bdb-179c2599ee55,2283,4387,199,08:01.6,UPI,23:01.6,3912
34ace9ae-096c-49f5-ab08-8381a89c58e5,2284,6368,299,31:52.3,Credit Card,45:52.3,2207
